shapeID_adm1,shapeName_adm1,shapeID_adm2,shapeName_adm2,intersection_ratio,shapeGroup
26024454B26939592883549,Santa Cruz,80513517B50465893502519,Obispo Santistéban,1.0000000000000058,BOL
26024454B26939592883549,Santa Cruz,80513517B542240952149,Sara,1.0000000000000053,BOL
19177384B6836410786482,Santa Fe,61730980B52273662212744,Las Colonias,1.0000000000000029,ARG
26408823B46264466320795,Malanje,91424787B22609176467527,Cambundi-Catembo,1.0000000000000016,AGO
19177384B61792957744675,Santiago del Estero,61730980B47284560228773,Belgrano,1.0000000000000013,ARG
42786344B38668383698960,Monagas,92452058B74978111878407,Piar,1.0000000000000013,VEN
26408823B46264466320795,Malanje,91424787B74971894264507,Kiuaba-N'Zoji,1.0000000000000013,AGO
58226515B35199150741361,YucatÃ¡n,50627088B46902848147083,Mérida,1.0000000000000013,MEX
65028918B43243108525571,East Java,22746128B56340035124164,Madiun,1.000000000000001,IDN
26408823B29177594449133,Cuanza Sul,91424787B21193839526041,Conda,1.000000000000001,AGO
69750345B92565988218409,Ashanti Region,2480657B61321065662810,Sekyere East,1.000000000000001,GHA
63759600B52601599488063,Yên Bái,81297802B887089272157,Tran Yen,1.000000000000001,VNM
28173009B30250450380208,Bashkortostan,50074027B44870327389428,городской округ Уфа,1.000000000000001,RUS
63759600B45971409679814,Phú Thọ,81297802B68203584934419,Thanh Ba,1.000000000000001,VNM
28894549B48772399836497,Kwilu,63176286B11990771214401,Bulungu,1.000000000000001,COD
11528761B68421227592850,Saint Ann,35162164B74535275196744,Bamboo,1.0000000000000009,JAM
26408823B906914650007,Uíge,91424787B56359503590027,Uige,1.0000000000000009,AGO
780006B46353723731382,Chimborazo,8360857B6755122070607,Pallatanga,1.0000000000000009,ECU
65028918B11286430647546,Riau,22746128B3549150233660,Kota Pekanbaru,1.0000000000000009,IDN
69750345B39752153724790,Central Region,2480657B2595733520620,Asikuma-odoben-brakwa,1.0000000000000009,GHA
11528761B66153365875645,Saint Thomas,35162164B10585117065466,Trinityville,1.0000000000000009,JAM
780006B83348252159319,Loja,8360857B67514259930674,Catamayo,1.0000000000000009,ECU
13205935B9888826763551,Kairouan,11933810B46466927285708,الشبيكة,1.0000000000000009,TUN
1811400B15614733245507,Mahārāshtra,76128533B37486272752374,Wardha,1.0000000000000009,IND
31783359B41032705110141,Savannakhet,54806243B24177068581900,Phalanxay,1.0000000000000009,LAO
26024454B78392246351569,La Paz,80513517B59223263195888,Larecaja,1.0000000000000009,BOL
37992800B4485162085463,Ratanakiri Province,14789045B59370140697229,Ban Lung,1.0000000000000007,KHM
36821470B28205534186964,Bangkok,78962969B42559616125747,Dusit,1.0000000000000007,THA
13589884B27060143959141,Norte de Santander,7082276B8319460942471,Pamplona,1.0000000000000007,COL
14911670B48776179681147,Para,56859067B50073912473669,Novo Repartimento,1.0000000000000007,BRA
14279143B7576416025221,Bayankhongor,93677404B12243901398913,Bo'mbogor,1.0000000000000007,MNG
46179711B49513585270152,Monufia Governorate,37247803B46387157880741,Shibin al-Kum,1.0000000000000007,EGY
11528761B60518956675191,Portland,35162164B86319358416590,Spring Hill,1.0000000000000007,JAM
14911670B72497658138655,Tocantins,56859067B11152790911954,Santa Rosa do Tocantins,1.0000000000000007,BRA
11528761B60518956675191,Portland,35162164B42502123725586,Sherwood Forest,1.0000000000000007,JAM
65028918B9551391119865,South Sumatra,22746128B55651065226017,Ogan Komering Ulu,1.0000000000000007,IDN
13205935B9888826763551,Kairouan,11933810B20435458440644,حفوز,1.0000000000000007,TUN
62585838B76057111414661,Villa Clara,75667366B9933164592246,Santa Clara,1.0000000000000007,CUB
37992800B94509217911919,Preah Vihear,14789045B76520670537336,Tbaeng Mean Chey,1.0000000000000007,KHM
19177384B61792957744675,Santiago del Estero,61730980B71346119241334,Banda,1.0000000000000007,ARG
11528761B68421227592850,Saint Ann,35162164B27338061419730,Lime Hall,1.0000000000000007,JAM
70912109B90439427603182,Balochistan,60131773B83658797775488,Awaran,1.0000000000000007,PAK
1811400B78322693766699,Assam,76128533B96719327593873,Darrang,1.0000000000000007,IND
14911670B48776179681147,Para,56859067B83873357566696,Anapu,1.0000000000000007,BRA
11528761B76244175997364,Saint Elizabeth,35162164B49055104405338,Newton,1.0000000000000007,JAM
65028918B14696209246677,Jakarta Special Capital Region,22746128B21128962092426,Kota Jakarta Pusat,1.0000000000000007,IDN
27540722B10144800929043,Analamanga,10022922B53755400100934,6e Arrondissement,1.0000000000000007,MDG
17685810B68217123081047,Kerman,26516999B14588092008747,Narmashir,1.0000000000000007,IRN
28173009B19466568926459,Chelyabinsk Oblast,50074027B32599021943629,Chelyabinsk,1.0000000000000007,RUS
63759600B80663352659785,Ho Chi Minh,81297802B76466747653960,Quan 2,1.0000000000000007,VNM
11528761B76244175997364,Saint Elizabeth,35162164B56375608291865,Lacovia,1.0000000000000007,JAM
76434192B69392740373411,Gauteng,47623444B15418766532839,City of Johannesburg,1.0000000000000007,ZAF
36957248B75876472342648,Mbeya,72390352B25057310038558,Mbeya Urban,1.0000000000000004,TZA
13589884B27060143959141,Norte de Santander,7082276B88663315175961,Pamplonita,1.0000000000000004,COL
27540722B10144800929043,Analamanga,10022922B59270450060951,3e Arrondissement,1.0000000000000004,MDG
88200057B11544283676020,Matabeleland North,62879985B63106535588765,Hwange Urban,1.0000000000000004,ZWE
36066543B53231297119391,ARGES,2599482B71034334572374,PITESTI,1.0000000000000004,ROU
26408823B12021631761277,Huambo,91424787B1003787955743,Huambo,1.0000000000000004,AGO
4885205B40665850630123,Jizzakh Region,79887680B75726526377189,Sharof Rashidov,1.0000000000000004,UZB
17295835B48340970483027,Central Region,47994165B50134135343616,Kyadondo,1.0000000000000004,UGA
25984515B5155931768473,Bursa,54988432B337940392373,Nilüfer,1.0000000000000004,TUR
17295835B48340970483027,Central Region,47994165B89759933687529,Mukono,1.0000000000000004,UGA
44829518B37847489557890,Kara Region,56601680B89390870579143,Doufelgou,1.0000000000000004,TGO
1811400B82358585030651,Odisha,76128533B60186573304899,Anugul,1.0000000000000004,IND
48771326B37591972128550,Unity,79223893B27394743162218,Rubkona,1.0000000000000004,SSD
19177384B49506124846693,Ciudad Autónoma de Buenos Aires,61730980B96499416001790,Comuna 7,1.0000000000000004,ARG
11528761B76244175997364,Saint Elizabeth,35162164B60985093963323,Giddy Hall,1.0000000000000004,JAM
1811400B21167269026319,Tamil Nādu,76128533B88669134807148,Chengalputtu,1.0000000000000004,IND
13589884B3780741375954,Antioquia,7082276B76690106408580,Medellín,1.0000000000000004,COL
70912109B54485417915534,Gilgit-Baltistan,60131773B61639308877263,Nagar,1.0000000000000004,PAK
56671855B25509761429038,Republika Srpska,47562260B15701903887038,Banja Luka,1.0000000000000004,BIH
12472421B35314914583003,Maekel Region,51966322B67298310056264,Debubawi Mibrak,1.0000000000000004,ERI
13589884B3780741375954,Antioquia,7082276B58597491510364,Briceño,1.0000000000000004,COL
17295835B48340970483027,Central Region,47994165B60619713855646,Ntenjeru,1.0000000000000004,UGA
17685810B30738859401369,Fars,26516999B78420469397297,Shiraz,1.0000000000000004,IRN
18629408B61413037281915,Dhamar Governorate,15242507B10067021496798,Dhamar City,1.0000000000000004,YEM
4885205B28124685388107,Fergana Region,79887680B56995537187313,Kushtepa,1.0000000000000004,UZB
4885205B14992965414009,Republic of Karakalpakstan,79887680B3643857389786,Chimbay,1.0000000000000004,UZB
14911670B48776179681147,Para,56859067B94284230308872,Marabá,1.0000000000000004,BRA
25984515B47806653651907,Ankara,54988432B29207959806558,Etimesgut,1.0000000000000004,TUR
42786344B9474541360511,Yaracuy,92452058B76566791733610,Bruzual,1.0000000000000004,VEN
63759600B45971409679814,Phú Thọ,81297802B85606551737880,Lam Thao,1.0000000000000004,VNM
42786344B9474541360511,Yaracuy,92452058B12167323137967,San Felipe,1.0000000000000004,VEN
26408823B70921043256570,Moxico,91424787B88267048029006,Leua,1.0000000000000004,AGO
26024454B59884138823050,Cochabamba,80513517B51066238880565,Tiraque,1.0000000000000004,BOL
27671186B36221103315467,Benue,59680162B99778789604362,Gwer East,1.0000000000000004,NGA
69750345B92565988218409,Ashanti Region,2480657B91188187265148,Asokwa  Municipal,1.0000000000000004,GHA
63759600B30623332474263,Thanh Hóa,81297802B82512093072214,Ngoc Lac,1.0000000000000004,VNM
42786344B65180575927800,Miranda,92452058B7204279738521,Simón Bolívar,1.0000000000000004,VEN
11528761B68421227592850,Saint Ann,35162164B52508011667505,Alexandria,1.0000000000000004,JAM
14279143B49702315868913,Arkhangai,93677404B38518016494864,Erdenemandal,1.0000000000000004,MNG
63759600B68663063324919,Thái Nguyên,81297802B43105107768719,Thai Nguyen,1.0000000000000004,VNM
69750345B54930642926775,Eastern Region,2480657B63323125119927,Yilo Krobo,1.0000000000000004,GHA
32282491B61228346728599,Tafea,77236927B24909731902413,Middle Bush Tanna,1.0000000000000004,VUT
63759600B45971409679814,Phú Thọ,81297802B95846226867008,Phu Tho,1.0000000000000004,VNM
86620642B32784125865646,North Darfur,16777658B96521919713520,Al Fasher,1.0000000000000004,SDN
11528761B68421227592850,Saint Ann,35162164B78200354698048,Beecher Town,1.0000000000000004,JAM
14911670B44044837234259,Minas Gerais,56859067B97776867728690,Presidente Olegário,1.0000000000000004,BRA
14911670B46470234103867,Sao Paulo,56859067B21122711831395,Campinas,1.0000000000000004,BRA
12472421B98039697407970,Debub Region,51966322B17465014138668,Mendefera,1.0000000000000004,ERI
14911670B40722526455680,Mato Grosso do Sul,56859067B49043027609774,Selvíria,1.0000000000000004,BRA
26024454B17172096462676,Beni,80513517B75169270470704,Yacuma,1.0000000000000004,BOL
19177384B70412318542153,Tucumán,61730980B32203515925344,Cruz Alta,1.0000000000000004,ARG
25984515B47806653651907,Ankara,54988432B81083365712780,Sincan,1.0000000000000004,TUR
63759600B80663352659785,Ho Chi Minh,81297802B42527210401893,Binh Tan,1.0000000000000004,VNM
780006B56468316684184,Guayas,8360857B15995512724159,Daule,1.0000000000000004,ECU
14911670B44044837234259,Minas Gerais,56859067B14486688902799,Formiga,1.0000000000000004,BRA
14911670B7632012573600,Ceara,56859067B59231090145989,Quixadá,1.0000000000000004,BRA
37992800B4812755629120,Siem Reap,14789045B16739970374251,Siem Reap,1.0000000000000004,KHM
44829518B37847489557890,Kara Region,56601680B44378348729827,Kozah,1.0000000000000002,TGO
13066534B80116330304733,Samegrelo-Zemo Svaneti,92138335B48416461405502,Chkhorotsku,1.0000000000000002,GEO
69750345B92565988218409,Ashanti Region,2480657B94630675221037,Kwadaso Municipal,1.0000000000000002,GHA
65028918B28366581005022,West Java,22746128B43709097539954,Purwakarta,1.0000000000000002,IDN
45462678B29468378769629,Brest,67162791B6222300561744,Byaroza,1.0000000000000002,BLR
25984515B96039700866385,Bolu,54988432B52977689381309,Yeniçağa,1.0000000000000002,TUR
31783359B41032705110141,Savannakhet,54806243B48815004999342,Xonbuly,1.0000000000000002,LAO
38789647B93595722652316,Chuy Region,92254566B97912896039768,Moskva,1.0000000000000002,KGZ
38925275B1624743257395,Bagmati,79688334B45086844065391,Sindhupalchok,1.0000000000000002,NPL
86620642B32971775067484,White Nile,16777658B68520369405520,Guli,1.0000000000000002,SDN
69750345B91661082288531,Greater Accra Region,2480657B85535261310615,Ashaiman Municipal,1.0000000000000002,GHA
38925275B1624743257395,Bagmati,79688334B75108943206003,Kathmandu,1.0000000000000002,NPL
86453995B79808671966952,Khatlon Region,16282066B24878365760731,Muminobod District,1.0000000000000002,TJK
62585838B98598405728349,Havana,75667366B89140663288606,Marianao,1.0000000000000002,CUB
11528761B12055930952794,Clarendon,35162164B90801381088985,Osbourne Store,1.0000000000000002,JAM
11528761B17176392015583,Saint Catherine,35162164B95086429513149,Bogwalk,1.0000000000000002,JAM
11528761B66153365875645,Saint Thomas,35162164B56440462518587,New Monkland,1.0000000000000002,JAM
36821470B25997690360286,Nakhon Ratchasima Province,78962969B50986245619578,Sida,1.0000000000000002,THA
45462678B52111461583443,Minsk,67162791B46914171064537,Smalyavichy,1.0000000000000002,BLR
37992800B59838984331544,Kampong Thom,14789045B86193170261556,Prasat Sambour,1.0000000000000002,KHM
25984515B18786507826220,İstanbul,54988432B29112177447975,Ataşehir,1.0000000000000002,TUR
11528761B58908339710294,Saint Andrew,35162164B29778711665887,Constant Spring,1.0000000000000002,JAM
11528761B9801814618213,Manchester,35162164B89182870898706,Williamsfield,1.0000000000000002,JAM
69750345B91661082288531,Greater Accra Region,2480657B22724340600972,Ayawaso West,1.0000000000000002,GHA
37992800B59838984331544,Kampong Thom,14789045B79526031906839,Stueng Saen,1.0000000000000002,KHM
69750345B91661082288531,Greater Accra Region,2480657B96936068561499,Ga Central Municipal,1.0000000000000002,GHA
62585838B94185778840180,Matanzas,75667366B44844501353027,Jovellanos,1.0000000000000002,CUB
38925275B44970447822435,Gandaki,79688334B55235398820876,Tanahu,1.0000000000000002,NPL
36821470B28205534186964,Bangkok,78962969B62274513828859,Chatuchak,1.0000000000000002,THA
62585838B567940379550,Ciego de Avila,75667366B76286790485914,Ciro Redondo,1.0000000000000002,CUB
62585838B98876754300684,Artemisa,75667366B8388196899019,Guanajay,1.0000000000000002,CUB
11528761B17176392015583,Saint Catherine,35162164B4192483471758,Part of Keystone,1.0000000000000002,JAM
11528761B68421227592850,Saint Ann,35162164B8753161454074,Cole Gate,1.0000000000000002,JAM
26408823B27508642812365,Bié,91424787B70988642078334,Cuito,1.0000000000000002,AGO
26408823B98547910937265,Huíla,91424787B36301106441136,Chicomba,1.0000000000000002,AGO
16772668B23006646393275,Aktobe Region,9891525B5390352263066,Alginskiy,1.0000000000000002,KAZ
16772668B60104090739740,South Kazakhstan Region,9891525B8049816971735,Sayramskiy,1.0000000000000002,KAZ
42786344B73501178505024,Anzoátegui,92452058B74376664002472,Simón Rodríguez,1.0000000000000002,VEN
16772668B15091951761714,Almaty Region,9891525B8054752834340,Enbekshikazakhskiy,1.0000000000000002,KAZ
16772668B15091951761714,Almaty Region,9891525B70442580955905,Koksuskiy,1.0000000000000002,KAZ
6923714B71523451831393,Western,96606910B84216604788069,Senanga,1.0000000000000002,ZMB
16772668B15091951761714,Almaty Region,9891525B8942428750447,Taldyqorghan,1.0000000000000002,KAZ
42786344B65180575927800,Miranda,92452058B12777305429441,Sucre,1.0000000000000002,VEN
32016919B63496705134089,Marsabit,3690345B97968692323011,Saku,1.0000000000000002,KEN
32016919B72187572718143,Kakamega,3690345B89314071613008,Lurambi,1.0000000000000002,KEN
27767025B11866847137657,Centre,32672807B65731125326388,Mefou-et-Akono,1.0000000000000002,CMR
42786344B9474541360511,Yaracuy,92452058B35610022203869,Independencia,1.0000000000000002,VEN
37992800B90014860566901,Tbong Khmum,14789045B38579043699955,Suong,1.0000000000000002,KHM
37992800B66153290508063,Kampong Chhnang,14789045B67282211739519,Kampong Chhnang,1.0000000000000002,KHM
63759600B11108179203280,Cao Bằng,81297802B72621516483988,Cao Bang,1.0000000000000002,VNM
37992800B46036584412355,Kampong Speu,14789045B86938515353279,Chbar Mon,1.0000000000000002,KHM
37992800B4812755629120,Siem Reap,14789045B83000183450022,Prasat Bakong,1.0000000000000002,KHM
32016919B11020559484650,Kiambu,3690345B4833769757076,Githunguri,1.0000000000000002,KEN
37992800B42158555562772,Prey Veng,14789045B86524925966817,Prey Veng,1.0000000000000002,KHM
3916807B70901732787893,North Pyongan,82179303B32066025180418,Phihyon,1.0000000000000002,PRK
63759600B97268694287734,Hà Nội	,81297802B63935781650096,Dong Da,1.0000000000000002,VNM
63759600B97268694287734,Hà Nội	,81297802B81208073820584,Cau Giay,1.0000000000000002,VNM
63759600B24834630697040,Tây Ninh,81297802B39580963826669,Go Dau,1.0000000000000002,VNM
32016919B57908315498598,Nairobi,3690345B60954938722766,Kilimani,1.0000000000000002,KEN
26408823B46264466320795,Malanje,91424787B90267506609693,Mucari,1.0000000000000002,AGO
63759600B40468097531795,Nam Định,81297802B54089788823696,Nam Định,1.0000000000000002,VNM
32016919B57908315498598,Nairobi,3690345B35970113576502,Ruaraka,1.0000000000000002,KEN
63759600B6612369570330,Hải Dương,81297802B77309747732529,Thanh Ha,1.0000000000000002,VNM
63759600B6612369570330,Hải Dương,81297802B68427461655945,Hai Duong,1.0000000000000002,VNM
11528761B68421227592850,Saint Ann,35162164B35054322137295,Gibraltar,1.0000000000000002,JAM
16772668B8191406223821,East Kazakhstan Region,9891525B71087532878019,Kokpektinskiy,1.0000000000000002,KAZ
65028918B9551391119865,South Sumatra,22746128B87825164980488,Kota Palembang,1.0000000000000002,IDN
16772668B85454789090189,Kyzylorda Region,9891525B77589368790240,Qyzylorda,1.0000000000000002,KAZ
45462678B41589714648574,Grodno,67162791B46145411949360,Lida,1.0000000000000002,BLR
65028918B43243108525571,East Java,22746128B46559606025688,Nganjuk,1.0000000000000002,IDN
26408823B27508642812365,Bié,91424787B92424746149540,Catabola,1.0000000000000002,AGO
65028918B43243108525571,East Java,22746128B39847330151566,Jombang,1.0000000000000002,IDN
25984515B55384476443375,Balıkesir,54988432B55699950689124,Karesi,1.0000000000000002,TUR
17295835B80141219017784,Northern Region,47994165B3911985594780,Jie,1.0000000000000002,UGA
11528761B76244175997364,Saint Elizabeth,35162164B60572790247888,Malvern,1.0000000000000002,JAM
45462678B41589714648574,Grodno,67162791B96733958179229,Masty,1.0000000000000002,BLR
17295835B57878138064711,Eastern Region,47994165B99308193569988,Bungokho,1.0000000000000002,UGA
11528761B78686886241288,Westmoreland,35162164B37355742822958,Caledonia,1.0000000000000002,JAM
17295835B48340970483027,Central Region,47994165B81778624417030,Katikamu,1.0000000000000002,UGA
17295835B91329899113986,Western Region,47994165B39061876769815,Kibale,1.0000000000000002,UGA
27058087B51474914010310,Salto,84410073B27014613956982,Valentín,1.0000000000000002,URY
18629408B66245584752084,Ta'izz Governorate,15242507B98966668539827,Al Misrakh,1.0000000000000002,YEM
4885205B3120252971084,Surxondaryo Region,79887680B32786671178541,Termez city,1.0000000000000002,UZB
4885205B24799126120337,Samarqand Region,79887680B34073464647672,Pastdargom,1.0000000000000002,UZB
18629408B48104637123824,Sanʿaʾ,15242507B70812526039843,Old City,1.0000000000000002,YEM
37992800B99989691305421,Kampot,14789045B85539457385801,Dang Tong,1.0000000000000002,KHM
4885205B17353656176659,Bukhara Region,79887680B68174345072699,Bukhara,1.0000000000000002,UZB
4885205B17353656176659,Bukhara Region,79887680B25452666066533,Kagan city,1.0000000000000002,UZB
16772668B46046548182625,Pavlodar Region,9891525B36736073999325,Pavlodarskiy,1.0000000000000002,KAZ
88200057B2601963641625,Mashonaland Central,62879985B95649455057602,Bindura Urban,1.0000000000000002,ZWE
4885205B31286416497198,Tashkent,79887680B41064680481751,Mirzo Ulugbek,1.0000000000000002,UZB
26408823B12021631761277,Huambo,91424787B201340197780,Ukuma,1.0000000000000002,AGO
11528761B68421227592850,Saint Ann,35162164B72501764161352,Mansfield,1.0000000000000002,JAM
4885205B31286416497198,Tashkent,79887680B16922356170962,Yunusabad,1.0000000000000002,UZB
11528761B68421227592850,Saint Ann,35162164B69010938957463,Great Pond,1.0000000000000002,JAM
88200057B32763847551562,Manicaland,62879985B34329227357286,Mutare Urban,1.0000000000000002,ZWE
26408823B98547910937265,Huíla,91424787B65395745560852,Quipungo,1.0000000000000002,AGO
4885205B19700274577063,Xorazm Region,79887680B75905541481130,Khanka,1.0000000000000002,UZB
26024454B78392246351569,La Paz,80513517B63916919314398,Nor Yungas,1.0000000000000002,BOL
70912109B89717923239242,Khyber Pakhtunkhwa,60131773B76224452680958,Shangla,1.0000000000000002,PAK
1811400B70654311394581,Chhattīsgarh,76128533B89438858641946,Korba,1.0000000000000002,IND
11314189B84365908568321,Alibori,17685819B31910055772004,Kandi,1.0000000000000002,BEN
36066543B78296944586190,SIBIU,2599482B24946279921532,SIBIU,1.0000000000000002,ROU
28173009B65133456612022,Krasnoyarsk Krai,50074027B15872482411826,городской округ Норильск,1.0000000000000002,RUS
1811400B78322693766699,Assam,76128533B15157901669242,Majuli,1.0000000000000002,IND
58226515B30741484985331,Nuevo LeÃ³n,50627088B83196727930026,San Nicolás de los Garza,1.0000000000000002,MEX
98794003B29721732456698,Departamento de Chalatenango,79315794B44742877117508,Chalatenago,1.0000000000000002,SLV
1811400B25711494603400,Telangāna,76128533B71056110198347,Medchal,1.0000000000000002,IND
28173009B92397886288731,Sverdlovsk Oblast,50074027B76835864360350,Yekaterinburg Municipality,1.0000000000000002,RUS
57670837B77729612727439,Central District,55941954B44678367556360,Palapye,1.0000000000000002,BWA
89281809B50514587483090,Belait,61948251B99242136568828,Seria,1.0000000000000002,BRN
98794003B62092818645437,Departamento de La Paz,79315794B86177498250325,San Rafael Obrajuelo,1.0000000000000002,SLV
28173009B92397886288731,Sverdlovsk Oblast,50074027B29117855811227,городской округ Верхняя Пы,1.0000000000000002,RUS
27671186B95832466049157,Rivers,59680162B65190975434062,Eleme,1.0000000000000002,NGA
83879307B32896531038690,Banadir,84685775B75268205448594,BONDERE,1.0000000000000002,SOM
13205935B27259873852948,Sfax,11933810B89439185484115,ساقية الزيت,1.0000000000000002,TUN
64602211B71428746643775,Nouakchott,47542326B18524078593640,Riyadh,1.0000000000000002,MRT
22928101B42888996593599,Sofia,11073933B76991292071364,Zlatitsa,1.0000000000000002,BGR
98794003B3671241590115,La Libertad,79315794B97499206921043,Jayaque,1.0000000000000002,SLV
98794003B76410579323989,Departamento de Cuscatlán,79315794B51987205560493,Candelaria,1.0000000000000002,SLV
46179711B66630674459803,Cairo Governorate,37247803B46837021628067,Al Wayli,1.0000000000000002,EGY
56671855B25509761429038,Republika Srpska,47562260B28439456237218,Prijedor,1.0000000000000002,BIH
20573499B82952573339616,Shan,60261553B9019752921327,Lashio,1.0000000000000002,MMR
27671186B36221103315467,Benue,59680162B99039921741080,Buruku,1.0000000000000002,NGA
46179711B66630674459803,Cairo Governorate,37247803B41278628102289,Sayyida Zainab,1.0000000000000002,EGY
43563684B19802372559419,Tibet Autonomous Region,17275852B49222882148153,Rikezeshi,1.0000000000000002,CHN
14911670B72497658138655,Tocantins,56859067B32280550150304,Miranorte,1.0000000000000002,BRA
11314189B98234112011604,Atakora,17685819B66349454131554,Natitingou,1.0000000000000002,BEN
27671186B83907961412659,Ogun,59680162B67809263123643,Ewekoro,1.0000000000000002,NGA
46179711B66630674459803,Cairo Governorate,37247803B99181648743437,New Cairo-1,1.0000000000000002,EGY
12472421B35314914583003,Maekel Region,51966322B97443185109629,Semienawi Mibrak,1.0000000000000002,ERI
98808126B5089719165502,Nyanga,22940354B37590085186432,Mougoutsi,1.0000000000000002,GAB
13589884B81785725414319,Nariño,7082276B82030364647033,Contadero,1.0000000000000002,COL
13589884B81785725414319,Nariño,7082276B68439482186320,Yacuanquer,1.0000000000000002,COL
28894549B62062486820442,North Kivu,63176286B12710938610069,Beni,1.0000000000000002,COD
22816118B95538827312271,Grande Comore,10938185B58200193875213,Kartala,1.0000000000000002,COM
28894549B51535608896748,Kongo-Central,63176286B31425721317411,Bangu,1.0000000000000002,COD
36066543B7969361625805,BRASOV,2599482B43115927474837,BRASOV,1.0000000000000002,ROU
19177384B97722443848736,Buenos Aires,61730980B96971006202376,Benito Juárez,1.0000000000000002,ARG
87150794B17606801029036,Zinder/Diffa,23599985B27242520162456,N'Guigmi,1.0000000000000002,NER
70912109B12169979015230,Punjab,60131773B54820968474924,Mandi Bahauddin,1.0000000000000002,PAK
70912109B12169979015230,Punjab,60131773B88946568603143,Gujranwala,1.0000000000000002,PAK
12472421B35314914583003,Maekel Region,51966322B56082674650687,Semienawi Mierab,1.0000000000000002,ERI
12472421B35314914583003,Maekel Region,51966322B83108029246772,Debubawi Mierab,1.0000000000000002,ERI
13589884B3780741375954,Antioquia,7082276B55933197621379,Frontino,1.0000000000000002,COL
4615305B13807995596064,San José de Ocoa,3306468B82901312279704,Sabana Larga,1.0000000000000002,DOM
70912109B12169979015230,Punjab,60131773B23430003294099,Multan,1.0000000000000002,PAK
70912109B12169979015230,Punjab,60131773B35391658041951,Muzaffargarh,1.0000000000000002,PAK
14911670B48776179681147,Para,56859067B73095906204951,Itupiranga,1.0000000000000002,BRA
14911670B48776179681147,Para,56859067B2660041760548,Pacajá,1.0000000000000002,BRA
13066534B18810562533194,Kakheti,92138335B37128228826405,Gurjaani,1.0000000000000002,GEO
70912109B89717923239242,Khyber Pakhtunkhwa,60131773B54543999554058,Lower Dir,1.0000000000000002,PAK
43142294B57836115778835,Algiers,75749346B1972515518680,Daïra Draria,1.0000000000000002,DZA
43142294B94550777300099,Guelma,75749346B81168562092154,Daïra Guelma,1.0000000000000002,DZA
70912109B89717923239242,Khyber Pakhtunkhwa,60131773B32191549390646,Hangu,1.0000000000000002,PAK
36066543B15225072959052,HUNEDOARA,2599482B17115998524758,HUNEDOARA,1.0000000000000002,ROU
13589884B3780741375954,Antioquia,7082276B88320735192302,Cañasgordas,1.0000000000000002,COL
27540722B10144800929043,Analamanga,10022922B64856352127888,2e Arrondissement,1.0000000000000002,MDG
14911670B72497658138655,Tocantins,56859067B23142311952787,Miracema do Tocantins,1.0000000000000002,BRA
46179711B92366752825200,Beheira Governorate,37247803B70717043240627,Kafr Al-Dawwar,1.0000000000000002,EGY
46179711B67626682469511,Giza Governorate,37247803B34210539192827,Bulaq Al-DakrUr,1.0000000000000002,EGY
33880854B50677770066764,Khomas,8085530B89251485942037,Windhoek West,1.0000000000000002,NAM
28173009B57398385788417,Kalmykia,50074027B81217323813629,городской округ Элиста,1.0000000000000002,RUS
28894549B52595819388952,Tshopo,63176286B93910554563220,Kisangani,1.0000000000000002,COD
27671186B74554005070963,Nasarawa,59680162B44675208679717,Nasarawa Egon,1.0000000000000002,NGA
46179711B67626682469511,Giza Governorate,37247803B30889137034133,Umraniyya,1.0000000000000002,EGY
14279143B63368554420497,Zavkhan,93677404B17775092905458,Ider,1.0000000000000002,MNG
14279143B63368554420497,Zavkhan,93677404B17043071055224,Uliastai,1.0000000000000002,MNG
14911670B6484683145874,Goias,56859067B33640833107150,Iaciara,1.0000000000000002,BRA
46179711B4202910882635,Ismailia Governorate,37247803B16335235875864,Ismailiyya 3,1.0000000000000002,EGY
43563684B84540832148656,Yunnan Province,17275852B49417479472188,Changningxian,1.0000000000000002,CHN
26024454B78289653685394,Oruro,80513517B35934789068540,Carangas,1.0000000000000002,BOL
43563684B84540832148656,Yunnan Province,17275852B36141241802388,Yunxian,1.0000000000000002,CHN
26024454B78289653685394,Oruro,80513517B28083115624037,Litoral,1.0000000000000002,BOL
14911670B44044837234259,Minas Gerais,56859067B53353893378788,Carandaí,1.0000000000000002,BRA
26024454B78289653685394,Oruro,80513517B98561374556205,Sur Carangas,1.0000000000000002,BOL
14911670B44044837234259,Minas Gerais,56859067B65666825780271,Caranaíba,1.0000000000000002,BRA
14279143B22317554045022,Khovd,93677404B7788562092433,Buyant,1.0000000000000002,MNG
33880854B50677770066764,Khomas,8085530B21626666525774,Okakarara,1.0000000000000002,NAM
14911670B44044837234259,Minas Gerais,56859067B79938769509019,Belo Horizonte,1.0000000000000002,BRA
12653393B60423242182357,Kabul,17698898B53195345217503,Kabul,1.0000000000000002,AFG
86620642B7664605185235,Red Sea,16777658B46905215541980,Sinkat,1.0000000000000002,SDN
14911670B44044837234259,Minas Gerais,56859067B71925312752547,Indianópolis,1.0000000000000002,BRA
780006B56468316684184,Guayas,8360857B68184402536651,Crnel. Marcelino Maridueña,1.0000000000000002,ECU
33880854B37035631670846,Oshikoto,8085530B13094977387263,Mukwe,1.0000000000000002,NAM
33880854B37035631670846,Oshikoto,8085530B1263829069027,Okatyali,1.0000000000000002,NAM
14279143B69842940795179,Ulaanbaatar,93677404B56181077288727,Bayangol,1.0000000000000002,MNG
